--------- beginning of /dev/log/system
I/Genyd   (   56): Genyd running
D/local_opengl(  109): Starting local_opengl
I/Vold    (  106): Vold 2.1 (the revenge) firing up
D/Vold    (  106): Volume usb state changing -1 (Initializing) -> 0 (No-Media)
D/Genyd   (   56): Received Get Capabilities
D/        (   56): Socket deconnection
D/Genyd   (   56): Received Get GenymotionVersion
D/Genymotion(   56): Received Get GenymotionVersion
I/genymotion_audio(  119): Starting pcm server
I/genymotion_audio(  119): out sampling rate 44100
D/Genyd   (   56): Received Set Clipboard
D/Genymotion(   56): Received Set Clipboard
D/Genyd   (   56): Received Set Clipboard
D/Genymotion(   56): Received Set Clipboard
D/dalvikvm( 1462): VFY: replacing opcode 0x6e at 0x007a
I/dalvikvm( 1462): Could not find method android.webkit.CookieManager.setAcceptThirdPartyCookies, referenced from method org.apache.cordova.engine.SystemCookieManager.<init>
W/dalvikvm( 1462): VFY: unable to resolve virtual method 5292: Landroid/webkit/CookieManager;.setAcceptThirdPartyCookies (Landroid/webkit/WebView;Z)V
D/dalvikvm( 1462): VFY: replacing opcode 0x6e at 0x0016
I/dalvikvm( 1462): Could not find method android.webkit.CookieManager.flush, referenced from method org.apache.cordova.engine.SystemCookieManager.flush
W/dalvikvm( 1462): VFY: unable to resolve virtual method 5287: Landroid/webkit/CookieManager;.flush ()V
D/dalvikvm( 1462): VFY: replacing opcode 0x6e at 0x0008
W/dalvikvm( 1462): VFY: unable to find class referenced in signature (Landroid/webkit/ClientCertRequest;)
W/dalvikvm( 1462): VFY: unable to find class referenced in signature (Landroid/webkit/ClientCertRequest;)
I/dalvikvm( 1462): Could not find method android.webkit.WebViewClient.onReceivedClientCertRequest, referenced from method org.apache.cordova.engine.SystemWebViewClient.onReceivedClientCertRequest
W/dalvikvm( 1462): VFY: unable to resolve virtual method 5342: Landroid/webkit/WebViewClient;.onReceivedClientCertRequest (Landroid/webkit/WebView;Landroid/webkit/ClientCertRequest;)V
D/dalvikvm( 1462): VFY: replacing opcode 0x6f at 0x001a
I/dalvikvm( 1462): Could not find method android.webkit.WebChromeClient$FileChooserParams.createIntent, referenced from method org.apache.cordova.engine.SystemWebChromeClient.onShowFileChooser
W/dalvikvm( 1462): VFY: unable to resolve virtual method 5306: Landroid/webkit/WebChromeClient$FileChooserParams;.createIntent ()Landroid/content/Intent;
D/dalvikvm( 1462): VFY: replacing opcode 0x6e at 0x0000
D/SystemWebViewEngine( 1462): CordovaWebView is running on device made by: Genymotion
I/SystemWebViewEngine( 1462): Disabled addJavascriptInterface() bridge since Android version is old.
D/libEGL  ( 1462): loaded /system/lib/egl/libEGL_genymotion.so
D/        ( 1462): HostConnection::get() New Host Connection established 0xb7a18288, tid 1462
D/libEGL  ( 1462): loaded /system/lib/egl/libGLESv1_CM_genymotion.so
D/libEGL  ( 1462): loaded /system/lib/egl/libGLESv2_genymotion.so
W/EGL_genymotion( 1462): eglSurfaceAttrib not implemented
D/OpenGLRenderer( 1462): Enabling debug mode 0
I/ActivityManager(  288): Displayed com.pushapp/.MainActivity: +466ms
I/qtaguid (  288): Failed write_ctrl(s 0 10021) res=-1 errno=1
W/NetworkManagementSocketTagger(  288): setKernelCountSet(10021, 0) failed with errno -1
D/dalvikvm( 1462): GC_CONCURRENT freed 116K, 7% free 8243K/8839K, paused 11ms+0ms, total 15ms
D/JsMessageQueue( 1462): Set native->JS mode to OnlineEventsBridgeMode
D/TilesManager( 1462): new EGLContext from framework: b7a49cc0 
D/GLWebViewState( 1462): Reinit shader
D/GLWebViewState( 1462): Reinit transferQueue
E/Web Console( 1462): No Content-Security-Policy meta tag found. Please add one when using the cordova-plugin-whitelist plugin. at file:///android_asset/www/plugins/cordova-plugin-whitelist/whitelist.js:23
I/Web Console( 1462): Received Event: deviceready at file:///android_asset/www/js/index.js:67
D/dalvikvm( 1462): GC_FOR_ALLOC freed 466K, 12% free 8131K/9159K, paused 4ms, total 4ms
D/dalvikvm( 1462): GC_FOR_ALLOC freed 4K, 9% free 8399K/9159K, paused 3ms, total 3ms
D/dalvikvm( 1462): GC_CONCURRENT freed 398K, 11% free 8411K/9415K, paused 11ms+1ms, total 13ms
W/EGL_genymotion( 1462): eglSurfaceAttrib not implemented
D/OpenGLRenderer( 1462): TextureCache::get: create texture(0xb7af6f08): name, size, mSize = 17, 17328, 17328
D/OpenGLRenderer( 1462): TextureCache::get: create texture(0xb79847b0): name, size, mSize = 19, 4, 17332
D/OpenGLRenderer( 1462): TextureCache::get: create texture(0xb79f1d28): name, size, mSize = 20, 2128, 19460
D/OpenGLRenderer( 1462): TextureCache::get: create texture(0xb79e4a40): name, size, mSize = 21, 17328, 36788
D/OpenGLRenderer( 1462): TextureCache::get: create texture(0xb7b0edb8): name, size, mSize = 22, 157440, 194228
D/OpenGLRenderer( 1462): TextureCache::get: create texture(0xb7a0bfb8): name, size, mSize = 23, 10368, 204596
I/CheckinService(  725): Done disabling old GoogleServicesFramework version
I/ConfigService(  549): onDestroy
D/dalvikvm(  288): GC_CONCURRENT freed 1119K, 13% free 13055K/14983K, paused 11ms+2ms, total 62ms
I/AudioMixer(  119): found effect "Multichannel Downmix To Stereo" from The Android Open Source Project
D/PhoneStatusBar(  438): disable: < expand icons alerts ticker system_info BACK HOME recent* CLOCK >
W/genymotion_audio(  119): out_write() limiting sleep time 46802 to 39909
D/PhoneStatusBar(  438): disable: < expand icons alerts ticker system_info back* home* recent clock* >
I/ActivityManager(  288): No longer want com.google.android.gsf.login (pid 1287): hidden #16
D/OpenGLRenderer( 1462): TextureCache::get: create texture(0xb79ec4e8): name, size, mSize = 427, 10368, 214964
E/SocketStream(  116): readFully was waiting for 403440 bytes, got 49152 
E/SocketStream(  116): readFully was waiting for 354288 bytes, got 49152 
E/SocketStream(  116): readFully was waiting for 305136 bytes, got 49152 
E/SocketStream(  116): readFully was waiting for 255984 bytes, got 16384 
E/SocketStream(  116): readFully was waiting for 239600 bytes, got 49152 
E/SocketStream(  116): readFully was waiting for 190448 bytes, got 10388 
E/SocketStream(  116): readFully was waiting for 180060 bytes, got 49152 
E/SocketStream(  116): readFully was waiting for 130908 bytes, got 49152 
E/SocketStream(  116): readFully was waiting for 81756 bytes, got 49152 
D/dalvikvm(  288): GC_FOR_ALLOC freed 890K, 14% free 13035K/14983K, paused 18ms, total 18ms
I/dalvikvm-heap(  288): Grow heap (frag case) to 13.406MB for 214524-byte allocation
D/dalvikvm(  288): GC_FOR_ALLOC freed 27K, 14% free 13217K/15239K, paused 22ms, total 22ms
I/qtaguid (  288): Failed write_ctrl(s 1 10021) res=-1 errno=1
W/NetworkManagementSocketTagger(  288): setKernelCountSet(10021, 1) failed with errno -1
W/EGL_genymotion(  513): eglSurfaceAttrib not implemented
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb799f808): name, size, mSize = 35, 324, 728932
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb799fc08): name, size, mSize = 36, 324, 729256
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7a0ca10): name, size, mSize = 37, 20736, 749992
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7a3f598): name, size, mSize = 38, 20736, 770728
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7a3e9b0): name, size, mSize = 40, 20736, 791464
W/IInputConnectionWrapper( 1462): showStatusIcon on inactive InputConnection
W/InputMethodManagerService(  288): Starting input on non-focused client com.android.internal.view.IInputMethodClient$Stub$Proxy@5375ce54 (uid=10036 pid=1462)
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7a08700): name, size, mSize = 41, 20736, 812200
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7a3df10): name, size, mSize = 42, 20736, 832936
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7a50ee8): name, size, mSize = 43, 20736, 853672
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7aefa10): name, size, mSize = 44, 345744, 1199416
W/dalvikvm(  622): VFY: unable to find class referenced in signature (Lcom/android/location/provider/ActivityChangedEvent;)
I/dalvikvm(  622): Could not find method com.android.location.provider.ActivityChangedEvent.getActivityRecognitionEvents, referenced from method com.google.android.location.activity.bb.a
W/dalvikvm(  622): VFY: unable to resolve virtual method 2850: Lcom/android/location/provider/ActivityChangedEvent;.getActivityRecognitionEvents ()Ljava/lang/Iterable;
D/dalvikvm(  622): VFY: replacing opcode 0x6e at 0x0007
I/qtaguid (  288): Failed write_ctrl(s 0 10036) res=-1 errno=1
W/NetworkManagementSocketTagger(  288): setKernelCountSet(10036, 0) failed with errno -1
I/ActivityManager(  288): No longer want com.android.calendar (pid 1236): hidden #16
D/OpenGLRenderer( 1462): TextureCache::flush: target size: 128978
D/OpenGLRenderer( 1462): TextureCache::callback: name, removed size, mSize = 427, 10368, 204596
D/OpenGLRenderer( 1462): TextureCache::callback: name, removed size, mSize = 17, 17328, 187268
D/OpenGLRenderer( 1462): TextureCache::callback: name, removed size, mSize = 19, 4, 187264
D/OpenGLRenderer( 1462): TextureCache::callback: name, removed size, mSize = 20, 2128, 185136
D/OpenGLRenderer( 1462): TextureCache::callback: name, removed size, mSize = 21, 17328, 167808
D/OpenGLRenderer( 1462): TextureCache::callback: name, removed size, mSize = 22, 157440, 10368
E/webview ( 1462): Error: WebView.destroy() called while still attached!
D/webviewglue( 1462): nativeDestroy view: 0xb7abbaf8
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7a48248): name, size, mSize = 51, 51984, 1251400
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb799fce8): name, size, mSize = 52, 20736, 1272136
D/dalvikvm(  288): WAIT_FOR_CONCURRENT_GC blocked 0ms
D/dalvikvm(  288): GC_EXPLICIT freed 300K, 15% free 13014K/15239K, paused 1ms+1ms, total 17ms
W/genymotion_audio(  119): out_write() limiting sleep time 109682 to 39909
D/dalvikvm(  513): WAIT_FOR_CONCURRENT_GC blocked 0ms
D/dalvikvm(  513): GC_EXPLICIT freed 457K, 9% free 10511K/11463K, paused 0ms+1ms, total 10ms
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb799dde0): name, size, mSize = 56, 72, 1272208
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb799e128): name, size, mSize = 57, 144, 1272352
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7a48108): name, size, mSize = 58, 9216, 1281568
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7b31068): name, size, mSize = 59, 20736, 1302304
W/genymotion_audio(  119): out_write() limiting sleep time 99637 to 39909
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7b31370): name, size, mSize = 62, 20736, 1323040
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7b312a8): name, size, mSize = 64, 20736, 1343776
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7b31560): name, size, mSize = 67, 20736, 1364512
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7b31858): name, size, mSize = 69, 20736, 1385248
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7b35388): name, size, mSize = 72, 20736, 1405984
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7b35718): name, size, mSize = 74, 20736, 1426720
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7b31f60): name, size, mSize = 76, 20736, 1447456
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7b31f30): name, size, mSize = 78, 20736, 1468192
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7b31910): name, size, mSize = 80, 20736, 1488928
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7b317c0): name, size, mSize = 82, 20736, 1509664
W/genymotion_audio(  119): out_write() limiting sleep time 69591 to 39909
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7a99c60): name, size, mSize = 85, 20736, 1530400
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7aa15f8): name, size, mSize = 87, 20736, 1551136
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7aa3460): name, size, mSize = 90, 20736, 1571872
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7aa3490): name, size, mSize = 92, 20736, 1592608
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7b2fd60): name, size, mSize = 94, 20736, 1613344
W/genymotion_audio(  119): out_write() limiting sleep time 59546 to 39909
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7a99850): name, size, mSize = 129, 20736, 1634080
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7af5810): name, size, mSize = 131, 20736, 1654816
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7a10df8): name, size, mSize = 134, 20736, 1675552
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7a996e0): name, size, mSize = 135, 20736, 1696288
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7a37518): name, size, mSize = 137, 20736, 1717024
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7b072b8): name, size, mSize = 139, 20736, 1737760
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7b08128): name, size, mSize = 141, 20736, 1758496
D/dalvikvm(  513): GC_CONCURRENT freed 452K, 9% free 10876K/11911K, paused 11ms+2ms, total 23ms
D/dalvikvm(  513): WAIT_FOR_CONCURRENT_GC blocked 6ms
D/OpenGLRenderer(  513): TextureCache::callback: name, removed size, mSize = 51, 51984, 1706512
D/dalvikvm(  513): GC_FOR_ALLOC freed 250K, 9% free 10917K/11911K, paused 5ms, total 5ms
I/dalvikvm-heap(  513): Grow heap (frag case) to 12.698MB for 1644556-byte allocation
D/dalvikvm(  513): GC_CONCURRENT freed 2K, 8% free 12520K/13575K, paused 10ms+1ms, total 15ms
D/dalvikvm(  513): GC_FOR_ALLOC freed 2513K, 25% free 11007K/14535K, paused 5ms, total 5ms
D/dalvikvm(  513): GC_CONCURRENT freed 371K, 21% free 11576K/14535K, paused 11ms+2ms, total 24ms
D/dalvikvm(  513): GC_FOR_ALLOC freed 677K, 23% free 11276K/14535K, paused 9ms, total 9ms
I/dalvikvm-heap(  513): Grow heap (frag case) to 13.551MB for 2172684-byte allocation
D/dalvikvm(  513): GC_FOR_ALLOC freed <1K, 20% free 13397K/16711K, paused 16ms, total 16ms
D/dalvikvm(  513): GC_CONCURRENT freed <1K, 20% free 13494K/16711K, paused 12ms+1ms, total 25ms
D/dalvikvm(  513): GC_FOR_ALLOC freed 2325K, 24% free 12758K/16711K, paused 5ms, total 8ms
D/dalvikvm(  513): GC_CONCURRENT freed 2223K, 28% free 12135K/16711K, paused 11ms+2ms, total 21ms
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb79eac10): name, size, mSize = 182, 2304, 1708816
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7b8abe0): name, size, mSize = 183, 114240, 1823056
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7b059e0): name, size, mSize = 185, 33856, 1856912
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7b83ca8): name, size, mSize = 186, 77280, 1934192
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7b254d0): name, size, mSize = 187, 77280, 2011472
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7b84098): name, size, mSize = 188, 93408, 2104880
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7b8a998): name, size, mSize = 189, 134144, 2239024
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7b83f78): name, size, mSize = 193, 63168, 2302192
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7b33d78): name, size, mSize = 194, 112896, 2415088
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7b22d80): name, size, mSize = 195, 28224, 2443312
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7b83da0): name, size, mSize = 196, 77280, 2520592
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7b34808): name, size, mSize = 197, 28224, 2548816
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7b24840): name, size, mSize = 198, 112896, 2661712
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7b8a968): name, size, mSize = 199, 37632, 2699344
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7a48248): name, size, mSize = 200, 77280, 2776624
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7a7ab18): name, size, mSize = 201, 77280, 2853904
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7b84198): name, size, mSize = 202, 77280, 2931184
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7b34838): name, size, mSize = 203, 88704, 3019888
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7a27710): name, size, mSize = 204, 14784, 3034672
D/dalvikvm( 1031): GC_CONCURRENT freed 228K, 8% free 9179K/9927K, paused 0ms+0ms, total 9ms
D/Finsky  ( 1031): [119] AppStatesReplicator.handleContentSyncResponse: Completed 0 account content syncs with 0 successful.
D/Finsky  ( 1031): [1] 5.onFinished: Installation state replication succeeded.
D/dalvikvm(  513): GC_FOR_ALLOC freed 296K, 29% free 11929K/16711K, paused 4ms, total 9ms
I/dalvikvm-heap(  513): Grow heap (frag case) to 13.657MB for 1614604-byte allocation
D/dalvikvm(  513): GC_CONCURRENT freed 24K, 20% free 13481K/16711K, paused 11ms+1ms, total 20ms
D/dalvikvm(  513): WAIT_FOR_CONCURRENT_GC blocked 7ms
D/dalvikvm(  513): GC_FOR_ALLOC freed <1K, 20% free 13481K/16711K, paused 5ms, total 5ms
I/dalvikvm-heap(  513): Grow heap (frag case) to 17.097MB for 3632844-byte allocation
D/dalvikvm(  513): GC_CONCURRENT freed 0K, 17% free 17028K/20295K, paused 10ms+6ms, total 27ms
D/dalvikvm(  513): GC_FOR_ALLOC freed 5127K, 38% free 12780K/20295K, paused 4ms, total 4ms
I/dalvikvm-heap(  513): Grow heap (frag case) to 14.695MB for 1831116-byte allocation
D/dalvikvm(  513): GC_CONCURRENT freed <1K, 29% free 14568K/20295K, paused 10ms+0ms, total 18ms
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7a86830): name, size, mSize = 401, 21904, 3056576
D/dalvikvm(  513): WAIT_FOR_CONCURRENT_GC blocked 0ms
D/dalvikvm(  513): GC_EXPLICIT freed 3930K, 41% free 12032K/20295K, paused 0ms+2ms, total 12ms
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb79ec1c8): name, size, mSize = 411, 4, 3056580
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb794e820): name, size, mSize = 414, 21600, 3078180
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7a375c0): name, size, mSize = 415, 9216, 3087396
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7aefc60): name, size, mSize = 416, 756, 3088152
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7a079b0): name, size, mSize = 417, 72, 3088224
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7a510b8): name, size, mSize = 418, 9216, 3097440
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb79e8f10): name, size, mSize = 419, 252, 3097692
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7a25cb0): name, size, mSize = 420, 9216, 3106908
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb79e9700): name, size, mSize = 421, 252, 3107160
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb79e9730): name, size, mSize = 422, 9216, 3116376
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb79e8ee0): name, size, mSize = 423, 9216, 3125592
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7a276e0): name, size, mSize = 424, 756, 3126348
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb799d3b8): name, size, mSize = 425, 9216, 3135564
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb799d908): name, size, mSize = 427, 9216, 3144780
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb79a0ac0): name, size, mSize = 431, 2304, 3147084
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb79a0720): name, size, mSize = 432, 2304, 3149388
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb799d938): name, size, mSize = 452, 9216, 3158604
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb799d608): name, size, mSize = 475, 9216, 3167820
D/dalvikvm(  513): WAIT_FOR_CONCURRENT_GC blocked 0ms
D/dalvikvm(  513): GC_EXPLICIT freed 52K, 41% free 12028K/20295K, paused 0ms+3ms, total 8ms
I/ActivityManager(  288): START {act=android.intent.action.DELETE dat=package:com.pushapp flg=0x10800000 cmp=com.android.packageinstaller/.UninstallerActivity u=0} from pid 513
E/SocketStream(  116): readFully was waiting for 403440 bytes, got 49152 
E/SocketStream(  116): readFully was waiting for 354288 bytes, got 49152 
E/SocketStream(  116): readFully was waiting for 305136 bytes, got 49152 
E/SocketStream(  116): readFully was waiting for 255984 bytes, got 245760 
I/ActivityManager(  288): Start proc com.android.packageinstaller for activity com.android.packageinstaller/.UninstallerActivity: pid=1503 uid=10031 gids={1028}
I/qtaguid (  288): Failed write_ctrl(s 1 10031) res=-1 errno=1
W/NetworkManagementSocketTagger(  288): setKernelCountSet(10031, 1) failed with errno -1
D/libEGL  ( 1503): loaded /system/lib/egl/libEGL_genymotion.so
D/        ( 1503): HostConnection::get() New Host Connection established 0xb7a0e300, tid 1503
D/libEGL  ( 1503): loaded /system/lib/egl/libGLESv1_CM_genymotion.so
D/libEGL  ( 1503): loaded /system/lib/egl/libGLESv2_genymotion.so
W/EGL_genymotion( 1503): eglSurfaceAttrib not implemented
D/OpenGLRenderer( 1503): Enabling debug mode 0
D/OpenGLRenderer( 1503): TextureCache::get: create texture(0xb79ff028): name, size, mSize = 1, 34560, 34560
D/OpenGLRenderer( 1503): TextureCache::get: create texture(0xb79ecc78): name, size, mSize = 2, 20736, 55296
D/OpenGLRenderer( 1503): TextureCache::get: create texture(0xb79fffb0): name, size, mSize = 5, 576, 55872
D/OpenGLRenderer( 1503): TextureCache::get: create texture(0xb79ff458): name, size, mSize = 7, 16, 55888
I/ActivityManager(  288): Displayed com.android.packageinstaller/.UninstallerActivity: +422ms
D/OpenGLRenderer( 1503): TextureCache::get: create texture(0xb79e3cf0): name, size, mSize = 9, 324, 56212
D/        (  116): HostConnection::get() New Host Connection established 0xb86875e8, tid 1492
I/ActivityManager(  288): START {act=android.intent.action.VIEW cmp=com.android.packageinstaller/.UninstallAppProgress (has extras) u=0} from pid 1503
E/SocketStream(  116): readFully was waiting for 403440 bytes, got 49152 
E/SocketStream(  116): readFully was waiting for 354288 bytes, got 49152 
E/SocketStream(  116): readFully was waiting for 305136 bytes, got 49152 
E/SocketStream(  116): readFully was waiting for 255984 bytes, got 16384 
I/qtaguid (  288): Failed write_ctrl(s 0 10021) res=-1 errno=1
W/NetworkManagementSocketTagger(  288): setKernelCountSet(10021, 0) failed with errno -1
D/OpenGLRenderer(  513): TextureCache::flush: target size: 1900692
D/OpenGLRenderer(  513): TextureCache::callback: name, removed size, mSize = 52, 20736, 3147084
D/OpenGLRenderer(  513): TextureCache::callback: name, removed size, mSize = 3, 2304, 3144780
D/OpenGLRenderer(  513): TextureCache::callback: name, removed size, mSize = 31, 24400, 3120380
D/OpenGLRenderer(  513): TextureCache::callback: name, removed size, mSize = 32, 9216, 3111164
D/OpenGLRenderer(  513): TextureCache::callback: name, removed size, mSize = 193, 63168, 3047996
D/OpenGLRenderer(  513): TextureCache::callback: name, removed size, mSize = 194, 112896, 2935100
D/OpenGLRenderer(  513): TextureCache::callback: name, removed size, mSize = 195, 28224, 2906876
D/OpenGLRenderer(  513): TextureCache::callback: name, removed size, mSize = 196, 77280, 2829596
D/OpenGLRenderer(  513): TextureCache::callback: name, removed size, mSize = 197, 28224, 2801372
D/OpenGLRenderer(  513): TextureCache::callback: name, removed size, mSize = 198, 112896, 2688476
D/OpenGLRenderer(  513): TextureCache::callback: name, removed size, mSize = 199, 37632, 2650844
D/OpenGLRenderer(  513): TextureCache::callback: name, removed size, mSize = 200, 77280, 2573564
D/OpenGLRenderer(  513): TextureCache::callback: name, removed size, mSize = 201, 77280, 2496284
D/OpenGLRenderer(  513): TextureCache::callback: name, removed size, mSize = 202, 77280, 2419004
D/OpenGLRenderer(  513): TextureCache::callback: name, removed size, mSize = 203, 88704, 2330300
D/OpenGLRenderer(  513): TextureCache::callback: name, removed size, mSize = 204, 14784, 2315516
D/OpenGLRenderer(  513): TextureCache::callback: name, removed size, mSize = 183, 114240, 2201276
D/OpenGLRenderer(  513): TextureCache::callback: name, removed size, mSize = 185, 33856, 2167420
D/OpenGLRenderer(  513): TextureCache::callback: name, removed size, mSize = 186, 77280, 2090140
D/OpenGLRenderer(  513): TextureCache::callback: name, removed size, mSize = 187, 77280, 2012860
D/OpenGLRenderer(  513): TextureCache::callback: name, removed size, mSize = 188, 93408, 1919452
D/OpenGLRenderer(  513): TextureCache::callback: name, removed size, mSize = 182, 2304, 1917148
D/OpenGLRenderer(  513): TextureCache::callback: name, removed size, mSize = 189, 134144, 1783004
I/PackageManager(  288): Removing non-system package:com.pushapp
I/ActivityManager(  288): Force stopping package com.pushapp uid=10036
I/ActivityManager(  288): Killing proc 1462:com.pushapp/u0a36: force stop
I/PackageManager(  288): Removing old permission: com.pushapp.permission.C2D_MESSAGE from package com.pushapp
W/PackageManager(  288): Unknown permission android.permission.ADD_SYSTEM_SERVICE in package com.android.phone
W/PackageManager(  288): Unknown permission com.android.vending.billing.IBillingAccountService.BIND2 in package com.google.android.gsf.login
W/PackageManager(  288): Unknown permission com.android.chrome.TOS_ACKED in package com.google.android.gsf.login
W/PackageManager(  288): Not granting permission android.permission.SEND_DOWNLOAD_COMPLETED_INTENTS to package com.android.browser (protectionLevel=2 flags=0x9be45)
W/PackageManager(  288): Unknown permission com.google.android.gm.permission.READ_GMAIL in package com.google.android.talk
W/PackageManager(  288): Unknown permission com.cyanogenmod.filemanager.permissions.READ_THEME in package com.cyanogenmod.filemanager
W/PackageManager(  288): Unknown permission android.permission.INTERACT_ACROSS_USERS in package com.google.android.gms
W/PackageManager(  288): Unknown permission android.permission.RECOVERY in package com.google.android.gms
W/PackageManager(  288): Unknown permission android.permission.READ_DREAM_STATE in package com.google.android.gms
W/PackageManager(  288): Unknown permission android.permission.RECEIVE_DATA_ACTIVITY_CHANGE in package com.google.android.gms
W/PackageManager(  288): Unknown permission android.permission.PROVIDE_TRUST_AGENT in package com.google.android.gms
W/PackageManager(  288): Unknown permission com.google.android.apps.enterprise.dmagent.permission.AutoSyncPermission in package com.google.android.gms
W/PackageManager(  288): Unknown permission android.permission.LOCATION_HARDWARE in package com.google.android.gms
W/PackageManager(  288): Unknown permission android.permission.GET_APP_OPS_STATS in package com.google.android.gms
W/PackageManager(  288): Unknown permission android.permission.UPDATE_APP_OPS_STATS in package com.google.android.gms
W/PackageManager(  288): Unknown permission android.permission.CAPTURE_AUDIO_HOTWORD in package com.google.android.gms
W/PackageManager(  288): Unknown permission android.permission.MANAGE_VOICE_KEYPHRASES in package com.google.android.gms
W/PackageManager(  288): Unknown permission android.permission.REAL_GET_TASKS in package com.google.android.gms
W/PackageManager(  288): Unknown permission com.google.android.hangouts.START_HANGOUT in package com.google.android.gms
W/PackageManager(  288): Unknown permission android.permission.ACCESS_NETWORK_CONDITIONS in package com.google.android.gms
W/PackageManager(  288): Unknown permission android.permission.MANAGE_DEVICE_ADMINS in package com.google.android.gms
W/PackageManager(  288): Unknown permission android.permission.READ_WIFI_CREDENTIAL in package com.google.android.gms
W/PackageManager(  288): Not granting permission android.permission.MODIFY_PHONE_STATE to package com.google.android.gms (protectionLevel=18 flags=0x83e44)
W/PackageManager(  288): Unknown permission android.permission.CONTROL_INCALL_EXPERIENCE in package com.google.android.gms
